id,Agemin-max_normalized,Academic Pressuremin-max_normalized,CGPAmin-max_normalized,Study Satisfactionmin-max_normalized,Study Hoursmin-max_normalized,Financial Stressmin-max_normalized
34730,0.024390243902439025,0.2,0.587,0.4,0.9166666666666666,0.75
34733,0.2682926829268293,1.0,0.8539999999999999,0.8,0.5,0.5
34734,0.024390243902439025,0.4,0.651,1.0,0.5,1.0
34738,0.24390243902439024,1.0,0.8039999999999999,0.2,1.0,0.0
34743,0.3902439024390244,0.2,0.61,0.6,0.75,0.5
34750,0.24390243902439024,0.8,0.8539999999999999,0.6,0.8333333333333334,0.0
34751,0.34146341463414637,1.0,0.978,0.4,0.75,1.0
34772,0.21951219512195122,1.0,0.905,0.4,1.0,1.0
34774,0.36585365853658536,0.6,0.6849999999999999,0.6,0.0,0.75
34778,0.3170731707317073,1.0,0.653,0.4,0.9166666666666666,1.0
34781,0.21951219512195122,0.6,0.5549999999999999,0.2,0.5,0.75
34795,0.24390243902439024,0.2,0.575,1.0,0.6666666666666666,0.0
34797,0.3170731707317073,0.6,0.704,0.4,0.08333333333333333,0.25
34804,0.3902439024390244,0.2,0.689,1.0,0.25,0.0
34810,0.2682926829268293,1.0,0.817,0.6,0.6666666666666666,1.0
34811,0.24390243902439024,1.0,0.8960000000000001,0.2,0.6666666666666666,0.5
34822,0.36585365853658536,0.4,0.5349999999999999,1.0,0.8333333333333334,0.0
34831,0.34146341463414637,1.0,1.0,0.4,0.16666666666666666,0.75
34837,0.0,0.2,0.764,0.4,0.08333333333333333,0.5
34847,0.024390243902439025,1.0,0.9109999999999999,0.2,0.16666666666666666,0.75
34848,0.12195121951219512,0.6,0.874,1.0,0.16666666666666666,0.75
34850,0.0,0.6,0.8699999999999999,0.4,0.0,1.0
34858,0.0975609756097561,0.8,0.71,0.6,0.9166666666666666,0.5
34862,0.17073170731707318,1.0,0.571,0.8,1.0,0.0
34865,0.21951219512195122,1.0,0.737,0.6,1.0,1.0
34873,0.04878048780487805,0.8,0.877,0.8,0.25,0.75
34874,0.24390243902439024,0.6,0.8380000000000001,0.8,0.4166666666666667,0.25
34876,0.3170731707317073,0.6,0.954,0.6,0.0,1.0
34884,0.3902439024390244,1.0,0.9960000000000001,0.2,0.75,0.75
34887,0.1951219512195122,0.6,0.71,0.8,0.25,1.0
34889,0.0975609756097561,0.8,0.8539999999999999,0.2,1.0,1.0
34890,0.2926829268292683,0.2,0.8619999999999999,1.0,0.25,0.0
34891,0.14634146341463414,1.0,0.75,1.0,1.0,0.25
34894,0.2682926829268293,1.0,0.61,0.8,1.0,0.25
34897,0.2682926829268293,0.4,0.557,1.0,0.16666666666666666,0.0
34902,0.36585365853658536,0.8,0.998,0.8,0.3333333333333333,0.0
34910,0.024390243902439025,0.8,0.8699999999999999,0.6,0.8333333333333334,0.5
34911,0.34146341463414637,0.4,0.808,0.8,1.0,0.5
34914,0.14634146341463414,0.4,0.89,0.4,0.0,0.25
34916,0.17073170731707318,0.2,0.564,0.6,0.9166666666666666,0.0
34918,0.1951219512195122,0.8,0.9720000000000001,0.4,0.5,0.5
34921,0.04878048780487805,0.6,0.8140000000000001,0.2,0.8333333333333334,0.75
34927,0.2926829268292683,0.4,0.9890000000000001,0.4,0.16666666666666666,0.5
34953,0.14634146341463414,0.8,0.7769999999999999,0.8,0.6666666666666666,0.25
34954,0.36585365853658536,0.6,0.665,0.4,0.9166666666666666,1.0
34955,0.34146341463414637,0.2,0.783,0.8,0.5833333333333334,0.25
34960,0.04878048780487805,0.6,0.858,0.8,0.0,0.25
34965,0.14634146341463414,0.2,0.774,0.8,0.5,1.0
34966,0.36585365853658536,0.2,0.616,0.2,0.3333333333333333,1.0
34967,0.24390243902439024,0.4,0.9630000000000001,1.0,0.5,0.25
34969,0.14634146341463414,0.8,0.567,0.4,0.9166666666666666,0.75
34997,0.24390243902439024,0.6,0.5269999999999999,0.8,0.8333333333333334,0.75
35007,0.07317073170731707,0.2,0.526,0.6,0.16666666666666666,0.75
35013,0.12195121951219512,0.6,0.993,0.6,0.5,0.5
35023,0.3170731707317073,0.8,0.747,0.2,0.3333333333333333,0.0
35031,0.14634146341463414,1.0,0.6990000000000001,0.2,0.6666666666666666,0.25
35034,0.12195121951219512,1.0,0.8630000000000001,1.0,0.6666666666666666,0.25
35039,0.36585365853658536,0.2,0.881,0.2,0.8333333333333334,1.0
35046,0.024390243902439025,1.0,0.739,0.8,0.8333333333333334,0.75
35053,0.12195121951219512,0.2,0.859,0.4,0.75,0.25
35061,0.21951219512195122,0.6,0.588,0.8,0.3333333333333333,1.0
35065,0.2926829268292683,1.0,0.9289999999999999,0.2,0.8333333333333334,0.5
35067,0.12195121951219512,0.2,0.7769999999999999,1.0,0.25,1.0
35069,0.36585365853658536,0.8,0.844,0.8,0.75,0.75
35071,0.07317073170731707,0.6,0.8039999999999999,0.8,0.5833333333333334,0.5
35077,0.0,0.2,0.6990000000000001,0.8,0.9166666666666666,0.25
35079,0.21951219512195122,0.8,0.9720000000000001,0.2,0.6666666666666666,0.25
35082,0.14634146341463414,1.0,0.725,0.8,0.75,1.0
35083,0.2926829268292683,0.2,0.984,0.8,0.25,0.25
35089,0.3902439024390244,0.2,0.651,0.4,0.25,0.0
35097,0.04878048780487805,0.6,0.89,0.4,0.6666666666666666,0.75
35107,0.24390243902439024,0.2,0.8039999999999999,0.6,0.5,1.0
35117,0.1951219512195122,0.8,0.8640000000000001,0.2,0.9166666666666666,0.75
35127,0.17073170731707318,1.0,0.512,0.4,0.4166666666666667,0.75
35130,0.024390243902439025,0.4,0.85,1.0,0.5,0.25
35135,0.24390243902439024,0.4,0.993,0.4,0.16666666666666666,0.0
35136,0.34146341463414637,0.8,0.8619999999999999,0.2,0.4166666666666667,0.25
35140,0.21951219512195122,0.8,0.561,0.2,0.9166666666666666,0.5
35147,0.024390243902439025,0.2,0.675,0.8,0.3333333333333333,1.0
35175,0.07317073170731707,0.6,0.51,0.2,0.8333333333333334,0.0
35182,0.07317073170731707,0.2,0.674,0.6,0.75,0.75
35189,0.12195121951219512,0.2,0.943,0.2,0.9166666666666666,0.5
35192,0.04878048780487805,0.6,0.8630000000000001,0.4,0.75,0.5
35201,0.21951219512195122,0.4,0.8380000000000001,0.8,0.6666666666666666,1.0
35202,0.024390243902439025,1.0,0.792,0.2,1.0,1.0
35210,0.36585365853658536,1.0,0.861,0.2,0.16666666666666666,0.75
35212,0.3170731707317073,0.2,0.663,1.0,0.25,0.75
35217,0.12195121951219512,0.6,0.788,1.0,0.8333333333333334,1.0
35219,0.17073170731707318,0.2,0.621,0.2,0.5,0.75
35220,0.024390243902439025,0.2,0.9390000000000001,0.4,0.9166666666666666,0.25
35224,0.07317073170731707,1.0,0.73,0.4,0.8333333333333334,1.0
35231,0.3902439024390244,0.2,0.7070000000000001,0.4,0.3333333333333333,0.25
35232,0.04878048780487805,1.0,0.564,0.8,0.5,0.75
35234,0.024390243902439025,0.2,0.704,0.8,0.4166666666666667,0.5
35240,0.14634146341463414,0.6,0.625,0.8,0.8333333333333334,1.0
35256,0.36585365853658536,0.8,0.897,0.6,0.8333333333333334,0.75
35267,0.36585365853658536,0.8,0.561,0.6,0.5,0.75
35275,0.12195121951219512,0.2,0.7769999999999999,0.4,0.9166666666666666,0.25
35280,0.0,0.2,0.924,1.0,0.5833333333333334,0.75
35289,0.17073170731707318,0.4,0.858,0.6,0.9166666666666666,1.0
35295,0.24390243902439024,0.4,0.9880000000000001,1.0,0.4166666666666667,0.0
35303,0.2926829268292683,0.2,0.637,0.6,0.0,0.25
35307,0.0,0.6,0.891,0.4,0.5833333333333334,0.0
35309,0.07317073170731707,0.6,0.869,0.8,0.9166666666666666,1.0
35315,0.3902439024390244,0.8,0.772,0.8,0.75,0.0
35320,0.1951219512195122,0.6,0.524,0.8,0.5833333333333334,0.75
35328,0.3170731707317073,1.0,0.8880000000000001,1.0,0.6666666666666666,1.0
35332,0.2682926829268293,0.2,0.8109999999999999,0.8,0.9166666666666666,0.0
35335,0.2926829268292683,0.8,0.921,0.2,0.75,0.0
35337,0.17073170731707318,0.2,0.9630000000000001,0.6,0.4166666666666667,0.25
35343,0.36585365853658536,0.8,0.788,0.8,0.9166666666666666,0.5
35345,0.14634146341463414,0.6,0.599,1.0,0.16666666666666666,1.0
35358,0.36585365853658536,0.4,0.984,0.6,0.8333333333333334,0.75
35369,0.024390243902439025,0.6,0.9560000000000001,1.0,0.08333333333333333,0.0
35371,0.07317073170731707,1.0,0.585,0.2,0.6666666666666666,0.75
35378,0.24390243902439024,0.8,0.722,1.0,0.6666666666666666,0.25
35381,0.07317073170731707,1.0,0.9410000000000001,0.2,1.0,1.0
35388,0.36585365853658536,0.8,0.752,1.0,0.3333333333333333,0.0
35392,0.3170731707317073,1.0,0.585,0.2,1.0,1.0
35393,0.2682926829268293,0.8,0.692,0.2,0.4166666666666667,0.5
35398,0.3902439024390244,0.6,0.9789999999999999,0.8,0.6666666666666666,0.25
35407,0.17073170731707318,1.0,0.9789999999999999,0.2,0.5,0.75
35411,0.21951219512195122,0.6,0.783,0.8,0.6666666666666666,0.5
35413,0.24390243902439024,0.4,0.545,1.0,0.75,0.5
35430,0.04878048780487805,0.6,0.637,0.6,0.5833333333333334,0.75
35431,0.17073170731707318,0.6,0.8039999999999999,0.8,0.16666666666666666,0.25
35434,0.07317073170731707,1.0,0.873,0.2,0.9166666666666666,0.75
35446,0.0,1.0,0.61,1.0,0.08333333333333333,0.0
35449,0.2682926829268293,0.6,0.921,0.2,0.9166666666666666,0.5
35453,0.17073170731707318,0.8,0.638,0.8,0.5,0.75
35455,0.2926829268292683,0.8,0.6,0.4,0.8333333333333334,0.0
35470,0.3170731707317073,0.4,0.874,1.0,0.8333333333333334,0.25
35472,0.17073170731707318,0.6,0.8210000000000001,0.6,0.5,0.5
35478,0.0975609756097561,0.4,0.8140000000000001,0.8,0.5,0.75
35484,0.0975609756097561,1.0,0.724,0.4,0.8333333333333334,0.5
35485,0.3170731707317073,0.6,0.752,0.4,0.5833333333333334,0.5
35493,0.024390243902439025,0.6,0.794,0.4,0.9166666666666666,0.0
35501,0.14634146341463414,0.6,0.8960000000000001,0.4,0.4166666666666667,0.5
35502,0.14634146341463414,0.4,0.725,0.6,0.25,0.25
35504,0.024390243902439025,0.8,0.791,0.6,0.75,0.0
35505,0.34146341463414637,1.0,0.788,0.6,0.75,1.0
35506,0.2926829268292683,0.6,0.788,0.4,0.25,0.25
35507,0.3170731707317073,1.0,0.77,0.4,0.8333333333333334,0.75
35511,0.0,0.4,0.9710000000000001,0.4,0.25,0.25
35513,0.14634146341463414,0.8,0.708,0.4,0.9166666666666666,0.25
35516,0.3902439024390244,0.6,0.713,0.6,0.08333333333333333,0.0
35520,0.0,1.0,0.5740000000000001,1.0,0.6666666666666666,1.0
35521,0.14634146341463414,0.6,0.891,0.8,0.3333333333333333,0.25
35536,0.12195121951219512,0.4,0.8470000000000001,1.0,0.0,0.0
35545,0.3902439024390244,0.2,0.827,1.0,0.3333333333333333,0.0
35557,0.2682926829268293,0.8,0.6990000000000001,0.4,0.8333333333333334,1.0
35561,0.0,0.8,0.5269999999999999,1.0,0.4166666666666667,0.25
35564,0.36585365853658536,0.2,0.704,1.0,0.3333333333333333,0.5
35565,0.3902439024390244,0.2,0.944,0.8,0.8333333333333334,0.25
35566,0.3170731707317073,1.0,0.891,0.6,0.0,0.75
35571,0.24390243902439024,0.8,0.8240000000000001,1.0,0.25,0.5
35575,0.1951219512195122,1.0,0.75,0.6,0.9166666666666666,0.0
35582,0.2682926829268293,0.6,0.51,0.6,0.16666666666666666,0.25
35597,0.17073170731707318,0.8,0.788,0.4,0.8333333333333334,0.75
35606,0.14634146341463414,0.2,0.986,0.8,0.25,0.75
35611,0.3902439024390244,0.6,0.579,0.6,0.9166666666666666,0.75
35615,0.21951219512195122,0.6,0.724,0.4,0.6666666666666666,0.0
35618,0.04878048780487805,0.8,0.891,0.8,0.9166666666666666,0.5
35621,0.36585365853658536,0.6,0.9890000000000001,0.6,0.9166666666666666,0.0
35629,0.24390243902439024,1.0,0.708,0.2,0.8333333333333334,0.75
35630,0.12195121951219512,0.4,0.905,0.2,0.8333333333333334,1.0
35633,0.34146341463414637,0.8,0.512,0.4,0.5833333333333334,0.25
35640,0.14634146341463414,0.8,0.874,0.2,0.5,0.0
35641,0.17073170731707318,1.0,0.675,0.2,1.0,0.5
35649,0.0,0.8,0.512,0.6,0.8333333333333334,1.0
35660,0.0,0.6,0.558,1.0,0.9166666666666666,1.0
35663,0.17073170731707318,0.8,0.891,1.0,1.0,0.75
35664,0.12195121951219512,0.4,0.575,0.2,0.9166666666666666,1.0
35667,0.2682926829268293,0.2,0.993,0.8,0.16666666666666666,0.0
35673,0.1951219512195122,1.0,0.575,0.2,0.75,0.5
35682,0.34146341463414637,0.6,0.616,1.0,0.9166666666666666,0.25
35688,0.34146341463414637,0.2,0.728,0.2,0.3333333333333333,0.5
35701,0.1951219512195122,0.8,0.993,0.8,0.8333333333333334,0.75
35708,0.12195121951219512,0.2,0.537,0.6,0.3333333333333333,0.0
35709,0.04878048780487805,1.0,0.7769999999999999,0.8,0.16666666666666666,0.25
35713,0.3170731707317073,0.6,0.751,0.4,0.9166666666666666,1.0
35715,0.0,1.0,0.893,0.6,0.8333333333333334,0.5
35717,0.0,1.0,0.77,0.8,0.25,0.5
35721,0.24390243902439024,0.2,0.8039999999999999,0.8,0.9166666666666666,0.25
35722,0.2926829268292683,0.4,0.942,0.2,0.16666666666666666,0.5
35725,0.14634146341463414,1.0,0.8960000000000001,0.4,0.0,1.0
35726,0.2926829268292683,0.2,0.985,0.8,0.16666666666666666,0.5
35741,0.024390243902439025,0.8,0.638,0.6,0.8333333333333334,1.0
35742,0.0,0.2,0.537,0.8,0.08333333333333333,0.0
35748,0.024390243902439025,0.8,0.564,0.6,0.5833333333333334,0.25
35752,0.2682926829268293,0.4,0.67,0.8,0.25,1.0
35763,0.12195121951219512,0.2,0.9970000000000001,0.4,0.08333333333333333,0.0
35766,0.3902439024390244,0.6,0.576,0.4,0.5,1.0
35769,0.07317073170731707,0.6,0.575,0.4,0.8333333333333334,1.0
35777,0.3170731707317073,1.0,0.5349999999999999,0.4,1.0,0.25
35781,0.04878048780487805,1.0,0.627,0.8,0.16666666666666666,0.25
35784,0.0975609756097561,0.2,0.933,0.6,0.75,0.5
35809,0.17073170731707318,0.4,0.728,0.8,0.25,0.75
35810,0.2682926829268293,0.2,0.564,1.0,0.8333333333333334,0.75
35812,0.2926829268292683,0.6,0.669,0.8,0.5833333333333334,0.25
35825,0.12195121951219512,0.8,0.637,0.2,0.08333333333333333,1.0
35827,0.17073170731707318,0.8,0.794,0.2,1.0,0.5
35829,0.24390243902439024,0.8,0.725,0.6,0.9166666666666666,0.75
35833,0.21951219512195122,0.2,0.817,0.2,0.4166666666666667,0.0
35834,0.36585365853658536,0.6,0.967,0.2,1.0,1.0
35835,0.07317073170731707,1.0,0.921,0.4,1.0,0.5
35837,0.2926829268292683,0.8,0.85,0.6,0.3333333333333333,0.0
35839,0.04878048780487805,1.0,0.9560000000000001,1.0,1.0,0.25
35845,0.36585365853658536,0.6,0.5700000000000001,0.4,0.4166666666666667,0.75
35855,0.24390243902439024,0.4,0.8949999999999999,1.0,0.5833333333333334,0.75
35863,0.2682926829268293,0.4,0.585,0.4,0.5833333333333334,0.25
35873,0.0,0.6,0.579,0.4,0.5,1.0
35877,0.12195121951219512,0.4,0.637,1.0,0.9166666666666666,0.75
35881,0.17073170731707318,0.6,0.761,1.0,0.6666666666666666,0.5
35883,0.3902439024390244,0.2,0.943,0.2,0.6666666666666666,0.0
35886,0.36585365853658536,0.6,0.665,0.2,0.5833333333333334,0.0
35899,0.21951219512195122,0.4,0.8699999999999999,0.4,0.8333333333333334,1.0
35915,0.14634146341463414,0.4,0.99,0.2,1.0,0.25
35920,0.12195121951219512,0.2,0.532,0.2,0.6666666666666666,1.0
35921,0.024390243902439025,0.4,0.808,0.6,1.0,0.25
35925,0.2682926829268293,0.6,0.6990000000000001,0.4,0.75,0.75
35927,0.12195121951219512,0.4,0.516,0.8,0.0,0.0
35928,0.04878048780487805,0.6,0.942,0.6,0.6666666666666666,0.25
35929,0.2926829268292683,1.0,0.788,0.6,0.8333333333333334,1.0
35930,0.04878048780487805,0.6,0.585,0.6,0.6666666666666666,1.0
35932,0.21951219512195122,0.2,0.722,0.2,0.0,0.75
35935,0.14634146341463414,0.2,0.686,1.0,0.8333333333333334,1.0
35947,0.3902439024390244,0.2,0.5660000000000001,0.4,0.3333333333333333,0.0
35955,0.04878048780487805,0.6,0.858,0.8,0.9166666666666666,0.75
35957,0.14634146341463414,0.2,0.721,0.8,0.5,0.25
35961,0.14634146341463414,0.4,0.875,1.0,0.08333333333333333,1.0
35966,0.2926829268292683,0.6,0.568,0.4,0.3333333333333333,0.5
35977,0.14634146341463414,0.8,0.897,0.2,1.0,0.0
35979,0.0,0.2,0.944,0.8,1.0,0.0
35982,0.3902439024390244,0.2,0.921,0.6,0.0,0.0
35989,0.07317073170731707,1.0,0.8560000000000001,0.4,1.0,1.0
35993,0.024390243902439025,0.2,0.9189999999999999,0.4,0.5,0.0
35994,0.0,0.6,0.8039999999999999,0.2,0.0,0.25
35995,0.14634146341463414,1.0,0.9109999999999999,0.4,0.5833333333333334,0.25
35996,0.04878048780487805,1.0,0.774,0.2,0.5833333333333334,0.5
35997,0.34146341463414637,0.8,0.9960000000000001,0.4,0.8333333333333334,0.0
36003,0.0975609756097561,0.8,0.921,0.4,0.3333333333333333,0.75
36006,0.2682926829268293,0.4,0.689,0.2,0.6666666666666666,0.75
36010,0.07317073170731707,0.8,0.709,0.2,0.9166666666666666,0.25
36015,0.24390243902439024,0.2,0.602,0.6,0.0,0.75
36018,0.12195121951219512,0.8,0.9720000000000001,0.6,0.3333333333333333,0.75
36019,0.0,0.4,0.794,1.0,0.3333333333333333,0.25
36020,0.2682926829268293,0.8,0.794,0.2,0.5,0.5
36022,0.14634146341463414,0.2,0.842,1.0,0.5833333333333334,0.0
36024,0.2682926829268293,0.2,0.9880000000000001,1.0,1.0,0.75
36027,0.21951219512195122,0.2,0.616,0.8,0.5,1.0
36029,0.36585365853658536,0.4,0.9710000000000001,0.8,0.8333333333333334,0.0
36030,0.04878048780487805,0.2,0.627,0.8,0.08333333333333333,0.75
36034,0.0,0.6,0.859,0.8,0.5833333333333334,1.0
36037,0.0,1.0,0.9970000000000001,0.8,0.6666666666666666,0.75
36041,0.04878048780487805,1.0,0.79,0.2,0.5,0.75
36047,0.12195121951219512,0.8,0.532,1.0,0.8333333333333334,0.25
36054,0.04878048780487805,0.4,0.675,0.2,0.8333333333333334,0.5
36055,0.04878048780487805,0.4,0.67,1.0,0.9166666666666666,0.75
36057,0.024390243902439025,0.6,0.603,1.0,0.5,0.0
36060,0.12195121951219512,1.0,0.942,0.4,0.6666666666666666,0.5
36062,0.0975609756097561,0.4,0.629,0.2,0.6666666666666666,1.0
36065,0.07317073170731707,0.6,0.906,0.2,1.0,0.25
36071,0.0,0.6,0.725,0.8,0.25,0.75
36072,0.2682926829268293,0.8,0.7769999999999999,0.8,0.8333333333333334,0.25
36083,0.024390243902439025,0.6,0.869,0.6,0.8333333333333334,0.5
36085,0.17073170731707318,0.4,0.692,0.8,0.6666666666666666,0.0
36089,0.17073170731707318,0.4,0.6849999999999999,1.0,0.8333333333333334,1.0
36097,0.0,0.4,0.647,1.0,0.6666666666666666,0.0
36111,0.17073170731707318,0.4,0.627,0.6,0.9166666666666666,0.5
36119,0.3902439024390244,0.6,0.7150000000000001,1.0,0.08333333333333333,0.0
36120,0.21951219512195122,1.0,0.788,0.2,0.9166666666666666,0.0
36138,0.3170731707317073,0.4,0.542,0.6,0.0,0.5
36141,0.04878048780487805,0.6,0.9720000000000001,0.8,0.5833333333333334,1.0
36143,0.04878048780487805,0.6,0.71,0.6,0.6666666666666666,1.0
36147,0.14634146341463414,1.0,0.71,0.4,0.5833333333333334,1.0
36151,0.24390243902439024,0.8,0.9720000000000001,0.4,0.75,0.5
36176,0.3902439024390244,0.8,0.924,0.6,1.0,0.5
36180,0.24390243902439024,0.2,0.852,0.4,0.75,0.0
36182,0.2682926829268293,0.6,0.725,0.8,1.0,0.5
36184,0.2682926829268293,0.6,0.9289999999999999,0.4,0.75,0.0
36194,0.0975609756097561,0.2,0.794,0.6,0.75,0.5
36205,0.3170731707317073,0.6,0.984,0.8,0.5,0.75
36206,0.12195121951219512,0.4,0.5469999999999999,0.8,0.8333333333333334,0.5
36208,0.14634146341463414,0.8,0.8230000000000001,0.4,0.8333333333333334,0.75
36224,0.04878048780487805,0.6,0.906,0.8,0.8333333333333334,0.0
36228,0.3902439024390244,0.6,0.665,0.8,1.0,0.75
36230,0.07317073170731707,0.4,0.641,1.0,0.8333333333333334,0.0
36256,0.04878048780487805,0.2,0.893,0.8,0.5833333333333334,0.25
36265,0.34146341463414637,0.2,0.751,0.6,1.0,0.5
36269,0.3170731707317073,0.4,0.661,1.0,0.6666666666666666,0.0
36275,0.17073170731707318,0.6,0.616,0.4,0.8333333333333334,0.25
36278,0.14634146341463414,1.0,0.725,0.2,0.8333333333333334,0.25
36288,0.21951219512195122,1.0,0.71,0.2,0.75,0.75
36295,0.07317073170731707,0.6,0.6990000000000001,0.2,0.8333333333333334,1.0
36299,0.0,0.6,0.567,0.6,0.08333333333333333,0.0
36304,0.024390243902439025,0.6,0.713,0.4,0.6666666666666666,0.75
36314,0.024390243902439025,1.0,0.636,0.8,1.0,0.75
36322,0.04878048780487805,0.6,0.633,0.8,0.8333333333333334,0.25
36326,0.24390243902439024,1.0,0.557,0.4,1.0,1.0
36328,0.12195121951219512,0.6,0.629,0.8,0.6666666666666666,0.25
36334,0.3902439024390244,0.8,0.627,0.6,0.6666666666666666,0.5
36342,0.14634146341463414,0.4,0.9400000000000001,0.6,0.3333333333333333,1.0
36347,0.3170731707317073,0.6,0.542,0.6,0.8333333333333334,0.0
36349,0.0,0.2,0.8140000000000001,1.0,0.08333333333333333,0.75
36353,0.2682926829268293,0.6,0.686,1.0,0.75,0.5
36355,0.0975609756097561,0.2,0.783,0.2,0.16666666666666666,0.75
36360,0.12195121951219512,1.0,0.689,0.6,0.08333333333333333,0.75
36362,0.07317073170731707,0.8,0.542,1.0,0.9166666666666666,0.5
36367,0.17073170731707318,0.6,0.9960000000000001,0.6,0.5,0.75
36373,0.07317073170731707,1.0,0.5589999999999999,0.2,0.25,0.75
36386,0.24390243902439024,0.6,0.732,0.6,1.0,0.5
36389,0.21951219512195122,0.8,0.532,1.0,0.9166666666666666,0.25
36390,0.024390243902439025,1.0,0.8039999999999999,0.2,0.16666666666666666,0.75
36401,0.12195121951219512,0.2,0.892,0.6,0.8333333333333334,0.75
36409,0.14634146341463414,0.6,0.9880000000000001,0.4,0.9166666666666666,0.5
36411,0.024390243902439025,0.8,0.9369999999999999,0.4,0.25,0.0
36412,0.3170731707317073,0.4,0.651,0.8,0.8333333333333334,0.5
36419,0.12195121951219512,0.2,0.5469999999999999,0.8,0.3333333333333333,0.0
36421,0.3902439024390244,0.4,0.709,0.6,0.5833333333333334,0.75
36436,0.17073170731707318,0.6,0.8210000000000001,0.2,0.5833333333333334,0.0
36441,0.1951219512195122,0.2,0.77,0.8,1.0,0.75
36444,0.17073170731707318,0.6,0.532,0.4,0.75,1.0
36462,0.24390243902439024,0.6,0.8089999999999999,0.6,0.6666666666666666,0.5
36463,0.24390243902439024,0.2,0.564,0.4,0.9166666666666666,0.25
36470,0.0,0.6,0.725,0.6,0.8333333333333334,0.5
36472,0.21951219512195122,1.0,0.647,0.2,0.9166666666666666,0.75
36475,0.21951219512195122,0.4,0.725,0.6,0.5,0.5
36482,0.0,1.0,0.6759999999999999,0.6,0.16666666666666666,0.75
36488,0.21951219512195122,0.4,0.9470000000000001,0.6,0.3333333333333333,0.75
36489,0.07317073170731707,1.0,0.5740000000000001,0.4,0.6666666666666666,0.5
36490,0.24390243902439024,0.4,0.984,1.0,1.0,0.5
36492,0.04878048780487805,0.8,0.637,0.6,0.9166666666666666,0.25
36500,0.1951219512195122,0.6,0.8039999999999999,0.6,0.8333333333333334,0.5
36502,0.2926829268292683,0.6,0.627,0.6,0.16666666666666666,0.0
36506,0.2682926829268293,0.2,0.5740000000000001,0.2,0.9166666666666666,1.0
36509,0.2682926829268293,0.8,0.943,0.6,0.8333333333333334,1.0
36514,0.12195121951219512,0.4,0.686,1.0,0.6666666666666666,1.0
36528,0.17073170731707318,0.8,0.647,0.6,0.16666666666666666,0.5
36529,0.04878048780487805,0.6,0.842,0.2,0.16666666666666666,0.75
36531,0.21951219512195122,0.6,0.9560000000000001,0.2,0.6666666666666666,0.0
36532,0.14634146341463414,0.8,0.77,0.8,0.08333333333333333,0.0
36533,0.04878048780487805,0.8,0.638,0.4,0.0,0.25
36534,0.24390243902439024,0.6,0.661,0.6,0.0,1.0
36536,0.14634146341463414,1.0,0.891,0.2,0.6666666666666666,0.75
36539,0.07317073170731707,1.0,0.808,0.2,1.0,0.25
36546,0.024390243902439025,1.0,0.704,0.4,0.5833333333333334,1.0
36548,0.0,1.0,0.616,0.6,0.5833333333333334,1.0
36556,0.17073170731707318,1.0,0.764,0.6,0.75,0.25
36581,0.12195121951219512,0.6,0.775,0.4,0.9166666666666666,0.0
36585,0.3902439024390244,0.8,0.8230000000000001,0.6,0.5,0.75
36589,0.17073170731707318,0.6,0.675,0.4,0.4166666666666667,0.25
36594,0.12195121951219512,0.6,0.745,0.4,0.6666666666666666,0.5
36595,0.24390243902439024,0.4,0.5660000000000001,0.8,0.6666666666666666,0.0
36605,0.17073170731707318,0.4,0.641,0.4,0.9166666666666666,0.5
36612,0.17073170731707318,1.0,0.739,0.2,0.5833333333333334,1.0
36619,0.14634146341463414,0.2,0.96,0.4,0.25,0.5
36620,0.1951219512195122,0.8,0.752,0.8,1.0,0.75
36628,0.36585365853658536,0.2,0.984,0.8,0.5,1.0
36651,0.24390243902439024,0.4,0.512,1.0,0.4166666666666667,0.0
36653,0.3902439024390244,0.6,0.702,0.6,0.6666666666666666,0.75
36663,0.2682926829268293,0.6,0.9039999999999999,0.4,0.5,0.5
36688,0.12195121951219512,1.0,0.8039999999999999,0.2,0.3333333333333333,1.0
36689,0.24390243902439024,0.2,0.5700000000000001,0.2,0.25,0.0
36691,0.1951219512195122,1.0,0.8619999999999999,0.4,0.6666666666666666,0.25
36694,0.24390243902439024,1.0,0.5740000000000001,0.2,0.8333333333333334,0.0
36696,0.24390243902439024,0.2,0.85,0.4,0.0,0.0
36698,0.3902439024390244,0.4,0.8,1.0,1.0,0.5
36703,0.0975609756097561,0.2,0.548,0.8,0.08333333333333333,1.0
36719,0.17073170731707318,0.6,0.9720000000000001,0.2,1.0,0.25
36720,0.0975609756097561,0.8,0.8460000000000001,0.2,0.9166666666666666,0.75
36731,0.2682926829268293,0.8,0.752,0.4,0.4166666666666667,0.5
36732,0.17073170731707318,0.4,0.99,0.4,1.0,1.0
36734,0.36585365853658536,0.2,0.8039999999999999,0.2,0.9166666666666666,0.75
36736,0.3170731707317073,0.4,0.557,0.4,0.5833333333333334,0.75
36740,0.34146341463414637,0.8,0.636,1.0,0.5,0.25
36747,0.0,1.0,0.835,0.4,0.9166666666666666,1.0
36749,0.0,1.0,0.51,0.4,0.25,0.75
36752,0.0,0.8,0.9960000000000001,0.4,0.5,0.5
36753,0.04878048780487805,0.8,0.799,0.6,0.08333333333333333,0.25
36756,0.34146341463414637,0.8,0.9949999999999999,0.4,0.4166666666666667,1.0
36768,0.2682926829268293,1.0,0.859,0.4,0.9166666666666666,0.5
36777,0.07317073170731707,1.0,0.548,0.6,0.0,0.75
